query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	highlighted
query_1	TRUE	9.99242152448166e-4	181	7681	99	0.012888946751725036	0.5469613259668509	GO:0019827	GO:BP	stem cell population maintenance	21031	6266		FALSE
query_1	TRUE	0.0010399369417204813	144	7681	82	0.010675693269105585	0.5694444444444444	GO:1903844	GO:BP	regulation of cellular response to transforming growth factor beta stimulus	21031	23925		FALSE
query_1	TRUE	0.0010418947520923556	157	7681	88	0.01145684155708892	0.5605095541401274	GO:0046488	GO:BP	phosphatidylinositol metabolic process	21031	12598		FALSE
query_1	TRUE	0.001049126424174113	842	7681	376	0.048951959380289026	0.44655581947743467	GO:0097435	GO:BP	supramolecular fiber organization	21031	19199		FALSE
query_1	TRUE	0.0010526985322938892	471	7681	224	0.029162869418044527	0.47558386411889597	GO:0009259	GO:BP	ribonucleotide metabolic process	21031	3461		FALSE
query_1	TRUE	0.0010727696444132137	168	7681	93	0.0121077984637417	0.5535714285714286	GO:0030041	GO:BP	actin filament polymerization	21031	6899		FALSE
query_1	TRUE	0.0010776433238365566	452	7681	216	0.02812133836740008	0.4778761061946903	GO:0016055	GO:BP	Wnt signaling pathway	21031	5147		FALSE
query_1	TRUE	0.0010847869771703517	56	7681	39	0.005077463871891681	0.6964285714285714	GO:0042987	GO:BP	amyloid precursor protein catabolic process	21031	10821		FALSE
query_1	TRUE	0.0010955749251603958	341	7681	169	0.02200234344486395	0.49560117302052786	GO:0051235	GO:BP	maintenance of location	21031	14033		FALSE
query_1	TRUE	0.001111913896994781	1077	7681	470	0.06118994922536128	0.436397400185701	GO:0032101	GO:BP	regulation of response to external stimulus	21031	7632		FALSE
query_1	TRUE	0.0011316946901621203	609	7681	281	0.036583778153886214	0.4614121510673235	GO:0006753	GO:BP	nucleoside phosphate metabolic process	21031	2478		FALSE
query_1	TRUE	0.0012444387239096974	45	7681	33	0.0042963155839083455	0.7333333333333333	GO:0007020	GO:BP	microtubule nucleation	21031	2659		FALSE
query_1	TRUE	0.0012485149141844244	138	7681	79	0.010285119125113918	0.572463768115942	GO:0000086	GO:BP	G2/M transition of mitotic cell cycle	21031	35		FALSE
query_1	TRUE	0.0012884735568642989	1496	7681	635	0.082671527144903	0.4244652406417112	GO:0016477	GO:BP	cell migration	21031	5292		FALSE
query_1	TRUE	0.0013045265045692068	62	7681	42	0.005468038015883348	0.6774193548387096	GO:0006383	GO:BP	transcription by RNA polymerase III	21031	2172		FALSE
query_1	TRUE	0.001354329789105326	149	7681	84	0.010936076031766696	0.5637583892617449	GO:0036294	GO:BP	cellular response to decreased oxygen levels	21031	9872		FALSE
query_1	TRUE	0.0014296288173064762	31	7681	25	0.003254784533263898	0.8064516129032258	GO:1900101	GO:BP	regulation of endoplasmic reticulum unfolded protein response	21031	20886		FALSE
query_1	TRUE	0.0014303191984413835	261	7681	134	0.017445645098294493	0.5134099616858238	GO:0071560	GO:BP	cellular response to transforming growth factor beta stimulus	21031	17263		FALSE
query_1	TRUE	0.001475144624774289	86	7681	54	0.00703033459185002	0.627906976744186	GO:0051851	GO:BP	modulation by host of symbiont process	21031	14409		TRUE
query_1	TRUE	0.001481271407421256	70	7681	46	0.0059888035412055726	0.6571428571428571	GO:0006360	GO:BP	transcription by RNA polymerase I	21031	2159		FALSE
query_1	TRUE	0.001481271407421256	70	7681	46	0.0059888035412055726	0.6571428571428571	GO:2000573	GO:BP	positive regulation of DNA biosynthetic process	21031	26558		FALSE
query_1	TRUE	0.0014893918009464637	939	7681	414	0.05389923187085015	0.44089456869009586	GO:0040007	GO:BP	growth	21031	10236		FALSE
query_1	TRUE	0.001504489687859816	72	7681	47	0.006118994922536128	0.6527777777777778	GO:0000380	GO:BP	alternative mRNA splicing, via spliceosome	21031	114		FALSE
query_1	TRUE	0.0015604349373742274	113	7681	67	0.008722822549147247	0.5929203539823009	GO:0042752	GO:BP	regulation of circadian rhythm	21031	10694		FALSE
query_1	TRUE	0.0015604349373742274	113	7681	67	0.008722822549147247	0.5929203539823009	GO:0046634	GO:BP	regulation of alpha-beta T cell activation	21031	12677		FALSE
query_1	TRUE	0.0016190868538812255	156	7681	87	0.011326650175758365	0.5576923076923077	GO:0030010	GO:BP	establishment of cell polarity	21031	6887		FALSE
query_1	TRUE	0.0016252668915349479	490	7681	231	0.030074209087358417	0.4714285714285714	GO:0001819	GO:BP	positive regulation of cytokine production	21031	481		FALSE
query_1	TRUE	0.0016946826933995189	14	7681	14	0.001822679338627783	1	GO:0070262	GO:BP	peptidyl-serine dephosphorylation	21031	16520		FALSE
query_1	TRUE	0.0017486938368562312	141	7681	80	0.010415310506444474	0.5673758865248227	GO:0043401	GO:BP	steroid hormone mediated signaling pathway	21031	11025		FALSE
query_1	TRUE	0.0018362529325431718	40	7681	30	0.0039057414399166776	0.75	GO:0006458	GO:BP	'de novo' protein folding	21031	2228		FALSE
query_1	TRUE	0.0018620024213283149	105	7681	63	0.008202057023825022	0.6	GO:0033209	GO:BP	tumor necrosis factor-mediated signaling pathway	21031	8355		TRUE
query_1	TRUE	0.0018925267752721193	450	7681	214	0.027860955604738967	0.47555555555555556	GO:0009150	GO:BP	purine ribonucleotide metabolic process	21031	3354		FALSE
query_1	TRUE	0.0019813266528266676	137	7681	78	0.010154927743783362	0.5693430656934306	GO:2001235	GO:BP	positive regulation of apoptotic signaling pathway	21031	27110		FALSE
query_1	TRUE	0.0019942693113491838	360	7681	176	0.02291368311417784	0.4888888888888889	GO:1990778	GO:BP	protein localization to cell periphery	21031	25951		FALSE
query_1	TRUE	0.00211687818924734	148	7681	83	0.01080588465043614	0.5608108108108109	GO:0010952	GO:BP	positive regulation of peptidase activity	21031	4588		FALSE
query_1	TRUE	0.00211687818924734	148	7681	83	0.01080588465043614	0.5608108108108109	GO:0010821	GO:BP	regulation of mitochondrion organization	21031	4486		FALSE
query_1	TRUE	0.0022429085755162974	95	7681	58	0.007551100117172243	0.6105263157894737	GO:0048525	GO:BP	negative regulation of viral process	21031	13233		FALSE
query_1	TRUE	0.0023174709400362414	116	7681	68	0.008853013930477802	0.5862068965517241	GO:1902749	GO:BP	regulation of cell cycle G2/M phase transition	21031	23036		FALSE
query_1	TRUE	0.002403883616868079	197	7681	105	0.013670095039708372	0.5329949238578681	GO:0000075	GO:BP	cell cycle checkpoint signaling	21031	27		FALSE
query_1	TRUE	0.002403883616868079	197	7681	105	0.013670095039708372	0.5329949238578681	GO:0000302	GO:BP	response to reactive oxygen species	21031	90		FALSE
query_1	TRUE	0.0025220633981842353	44	7681	32	0.004166124202577789	0.7272727272727273	GO:0045646	GO:BP	regulation of erythrocyte differentiation	21031	11893		FALSE
query_1	TRUE	0.0025924705592568005	254	7681	130	0.01692487957297227	0.5118110236220472	GO:0009144	GO:BP	purine nucleoside triphosphate metabolic process	21031	3348		FALSE
query_1	TRUE	0.0026017916274721797	65	7681	43	0.005598229397213905	0.6615384615384615	GO:0048524	GO:BP	positive regulation of viral process	21031	13232		FALSE
query_1	TRUE	0.002727794402450902	75	7681	48	0.006249186303866684	0.64	GO:2000514	GO:BP	regulation of CD4-positive, alpha-beta T cell activation	21031	26501		FALSE
query_1	TRUE	0.0027297679761624557	73	7681	47	0.006118994922536128	0.6438356164383562	GO:2000134	GO:BP	negative regulation of G1/S transition of mitotic cell cycle	21031	26156		FALSE
query_1	TRUE	0.0027911972798730653	345	7681	169	0.02200234344486395	0.48985507246376814	GO:0070482	GO:BP	response to oxygen levels	21031	16639		FALSE
query_1	TRUE	0.0028247292755028347	108	7681	64	0.008332248405155578	0.5925925925925926	GO:0031123	GO:BP	RNA 3'-end processing	21031	7293		TRUE
query_1	TRUE	0.002872648746651435	522	7681	243	0.031636505663325085	0.46551724137931033	GO:0060627	GO:BP	regulation of vesicle-mediated transport	21031	15276		FALSE
query_1	TRUE	0.002933981913061624	138	7681	78	0.010154927743783362	0.5652173913043478	GO:0046328	GO:BP	regulation of JNK cascade	21031	12460		FALSE
query_1	TRUE	0.00316426759077581	37	7681	28	0.003645358677255566	0.7567567567567568	GO:1904358	GO:BP	positive regulation of telomere maintenance via telomere lengthening	21031	24371		FALSE
query_1	TRUE	0.0031756428597457228	48	7681	34	0.004426506965238901	0.7083333333333334	GO:0006356	GO:BP	regulation of transcription by RNA polymerase I	21031	2156		FALSE
query_1	TRUE	0.0033456496490292535	158	7681	87	0.011326650175758365	0.5506329113924051	GO:0001959	GO:BP	regulation of cytokine-mediated signaling pathway	21031	573		FALSE
query_1	TRUE	0.0033456496490292535	158	7681	87	0.011326650175758365	0.5506329113924051	GO:0043409	GO:BP	negative regulation of MAPK cascade	21031	11032		FALSE
query_1	TRUE	0.0035294077518084025	2799	7681	1134	0.1476370264288504	0.40514469453376206	GO:0007166	GO:BP	cell surface receptor signaling pathway	21031	2761		FALSE
query_1	TRUE	0.004065113721656074	90	7681	55	0.007160525973180575	0.6111111111111112	GO:2000628	GO:BP	regulation of miRNA metabolic process	21031	26594		FALSE
query_1	TRUE	0.00421067283310217	56	7681	38	0.004947272490561125	0.6785714285714286	GO:0006998	GO:BP	nuclear envelope organization	21031	2644		FALSE
query_1	TRUE	0.004273664902664772	471	7681	221	0.028772295274052857	0.4692144373673036	GO:0031349	GO:BP	positive regulation of defense response	21031	7397		FALSE
query_1	TRUE	0.0042853196851682695	279	7681	140	0.018226793386277827	0.5017921146953405	GO:0140014	GO:BP	mitotic nuclear division	21031	20198		FALSE
query_1	TRUE	0.004293854822419249	967	7681	422	0.0549407629214946	0.4364012409513961	GO:0007167	GO:BP	enzyme-linked receptor protein signaling pathway	21031	2762		FALSE
query_1	TRUE	0.004445980455199509	41	7681	30	0.0039057414399166776	0.7317073170731707	GO:0043368	GO:BP	positive T cell selection	21031	11000		FALSE
query_1	TRUE	0.004593822836395027	270	7681	136	0.017706027860955605	0.5037037037037037	GO:0009141	GO:BP	nucleoside triphosphate metabolic process	21031	3345		FALSE
query_1	TRUE	0.004634245199398435	80	7681	50	0.006509569066527796	0.625	GO:2000736	GO:BP	regulation of stem cell differentiation	21031	26683		FALSE
query_1	TRUE	0.004879141161250601	70	7681	45	0.005858612159875016	0.6428571428571429	GO:0045911	GO:BP	positive regulation of DNA recombination	21031	12103		FALSE
query_1	TRUE	0.005071178933680324	43	7681	31	0.004035932821247233	0.7209302325581395	GO:0090114	GO:BP	COPII-coated vesicle budding	21031	18557		FALSE
query_1	TRUE	0.005242105113831828	133	7681	75	0.009764353599791694	0.5639097744360902	GO:0007052	GO:BP	mitotic spindle organization	21031	2682		FALSE
query_1	TRUE	0.006259882950298121	140	7681	78	0.010154927743783362	0.5571428571428572	GO:0031570	GO:BP	DNA integrity checkpoint signaling	21031	7481		FALSE
query_1	TRUE	0.006356770332615947	127	7681	72	0.009373779455800027	0.5669291338582677	GO:0043200	GO:BP	response to amino acid	21031	10927		FALSE
query_1	TRUE	0.006449381670757554	304	7681	150	0.019528707199583387	0.4934210526315789	GO:0002263	GO:BP	cell activation involved in immune response	21031	802		FALSE
query_1	TRUE	0.0065089023851894684	16	7681	15	0.0019528707199583388	0.9375	GO:1900034	GO:BP	regulation of cellular response to heat	21031	20833		FALSE
query_1	TRUE	0.006607039062119797	189	7681	100	0.013019138133055592	0.5291005291005291	GO:0006352	GO:BP	DNA-templated transcription initiation	21031	2152		FALSE
query_1	TRUE	0.006616020057719865	36	7681	27	0.00351516729592501	0.75	GO:0032790	GO:BP	ribosome disassembly	21031	8104		FALSE
query_1	TRUE	0.006616020057719865	36	7681	27	0.00351516729592501	0.75	GO:0051084	GO:BP	'de novo' post-translational protein folding	21031	13920		FALSE
query_1	TRUE	0.0066336603529394324	91	7681	55	0.007160525973180575	0.6043956043956044	GO:0045185	GO:BP	maintenance of protein location	21031	11703		FALSE
query_1	TRUE	0.006780251915682207	711	7681	318	0.041400859263116783	0.4472573839662447	GO:0070848	GO:BP	response to growth factor	21031	16836		FALSE
query_1	TRUE	0.006794750266490412	230	7681	118	0.015362582997005597	0.5130434782608696	GO:0000819	GO:BP	sister chromatid segregation	21031	239		FALSE
query_1	TRUE	0.006996872666205024	996	7681	432	0.05624267673480016	0.43373493975903615	GO:2000145	GO:BP	regulation of cell motility	21031	26166		FALSE
query_1	TRUE	0.007021137045815963	29	7681	23	0.0029944017706027863	0.7931034482758621	GO:0035308	GO:BP	negative regulation of protein dephosphorylation	21031	9266		FALSE
query_1	TRUE	0.007045445302978693	281	7681	140	0.018226793386277827	0.498220640569395	GO:0006260	GO:BP	DNA replication	21031	2098		FALSE
query_1	TRUE	0.007091691070368699	196	7681	103	0.013409712277047259	0.5255102040816326	GO:0009060	GO:BP	aerobic respiration	21031	3273		FALSE
query_1	TRUE	0.00709432311377692	335	7681	163	0.021221195156880614	0.48656716417910445	GO:0015980	GO:BP	energy derivation by oxidation of organic compounds	21031	5120		FALSE
query_1	TRUE	0.007140303933343498	187	7681	99	0.012888946751725036	0.5294117647058824	GO:0046777	GO:BP	protein autophosphorylation	21031	12772		FALSE
query_1	TRUE	0.0075758850074053325	53	7681	36	0.004686889727900013	0.6792452830188679	GO:0009299	GO:BP	mRNA transcription	21031	3483		FALSE
query_1	TRUE	0.0075758850074053325	53	7681	36	0.004686889727900013	0.6792452830188679	GO:0051898	GO:BP	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	21031	14437		FALSE
query_1	TRUE	0.0075758850074053325	53	7681	36	0.004686889727900013	0.6792452830188679	GO:0034661	GO:BP	ncRNA catabolic process	21031	9014		FALSE
query_1	TRUE	0.007659430083317631	1791	7681	743	0.09673219632860304	0.4148520379676159	GO:0006952	GO:BP	defense response	21031	2614		FALSE
query_1	TRUE	0.007839606079213421	145	7681	80	0.010415310506444474	0.5517241379310345	GO:0006119	GO:BP	oxidative phosphorylation	21031	1997		FALSE
query_1	TRUE	0.008027225039312778	79	7681	49	0.0063793776851972395	0.620253164556962	GO:0030330	GO:BP	DNA damage response, signal transduction by p53 class mediator	21031	7016		FALSE
query_1	TRUE	0.008027225039312778	79	7681	49	0.0063793776851972395	0.620253164556962	GO:1902807	GO:BP	negative regulation of cell cycle G1/S phase transition	21031	23090		FALSE
query_1	TRUE	0.008572406010357128	1038	7681	448	0.058325738836089054	0.43159922928709055	GO:0040012	GO:BP	regulation of locomotion	21031	10241		FALSE
query_1	TRUE	0.008617673254074833	71	7681	45	0.005858612159875016	0.6338028169014085	GO:0046635	GO:BP	positive regulation of alpha-beta T cell activation	21031	12678		FALSE
query_1	TRUE	0.008761903531377423	745	7681	331	0.04309334722041401	0.4442953020134228	GO:0000165	GO:BP	MAPK cascade	21031	56		FALSE
query_1	TRUE	0.008995268932030794	40	7681	29	0.0037755500585861215	0.725	GO:1903146	GO:BP	regulation of autophagy of mitochondrion	21031	23372		FALSE
query_1	TRUE	0.008998867306982563	905	7681	395	0.05142559562556959	0.43646408839779005	GO:0014070	GO:BP	response to organic cyclic compound	21031	4693		FALSE
query_1	TRUE	0.009182683344170871	31	7681	24	0.003124593151933342	0.7741935483870968	GO:0051085	GO:BP	chaperone cofactor-dependent protein refolding	21031	13921		FALSE
query_1	TRUE	0.009182683344170871	31	7681	24	0.003124593151933342	0.7741935483870968	GO:0019082	GO:BP	viral protein processing	21031	5755		FALSE
query_1	TRUE	0.009770322812707741	113	7681	65	0.008462439786486135	0.5752212389380531	GO:0007006	GO:BP	mitochondrial membrane organization	21031	2649		FALSE
query_1	TRUE	0.010112398481296086	42	7681	30	0.0039057414399166776	0.7142857142857143	GO:1902991	GO:BP	regulation of amyloid precursor protein catabolic process	21031	23247		FALSE
query_1	TRUE	0.010186251606910326	94	7681	56	0.007290717354511132	0.5957446808510638	GO:0043367	GO:BP	CD4-positive, alpha-beta T cell differentiation	21031	10999		FALSE
query_1	TRUE	0.010360516830883633	111	7681	64	0.008332248405155578	0.5765765765765766	GO:0001776	GO:BP	leukocyte homeostasis	21031	446		FALSE
query_1	TRUE	0.010928885428668291	202	7681	105	0.013670095039708372	0.5198019801980198	GO:0120032	GO:BP	regulation of plasma membrane bounded cell projection assembly	21031	20031		FALSE
query_1	TRUE	0.010928885428668291	202	7681	105	0.013670095039708372	0.5198019801980198	GO:0002819	GO:BP	regulation of adaptive immune response	21031	1336		FALSE
query_1	TRUE	0.01111741934715832	90	7681	54	0.00703033459185002	0.6	GO:0034644	GO:BP	cellular response to UV	21031	9005		FALSE
query_1	TRUE	0.011168184602583888	146	7681	80	0.010415310506444474	0.547945205479452	GO:0034614	GO:BP	cellular response to reactive oxygen species	21031	8989		FALSE
query_1	TRUE	0.011212287597663219	21	7681	18	0.0023434448639500067	0.8571428571428571	GO:0019081	GO:BP	viral translation	21031	5754		FALSE
query_1	TRUE	0.011282799684130084	440	7681	206	0.026819424554094518	0.4681818181818182	GO:0051223	GO:BP	regulation of protein transport	21031	14024		FALSE
query_1	TRUE	0.011338611971747075	26	7681	21	0.002734019007941674	0.8076923076923077	GO:0050857	GO:BP	positive regulation of antigen receptor-mediated signaling pathway	21031	13740		FALSE
query_1	TRUE	0.011338611971747075	26	7681	21	0.002734019007941674	0.8076923076923077	GO:1900151	GO:BP	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	21031	20928		FALSE
query_1	TRUE	0.011441544841178132	33	7681	25	0.003254784533263898	0.7575757575757576	GO:0001782	GO:BP	B cell homeostasis	21031	452		TRUE
query_1	TRUE	0.01158500238071159	88	7681	53	0.006900143210519464	0.6022727272727273	GO:0072384	GO:BP	organelle transport along microtubule	21031	17895		FALSE
query_1	TRUE	0.01158500238071159	88	7681	53	0.006900143210519464	0.6022727272727273	GO:1902369	GO:BP	negative regulation of RNA catabolic process	21031	22789		FALSE
query_1	TRUE	0.01209124224320418	46	7681	32	0.004166124202577789	0.6956521739130435	GO:0006305	GO:BP	DNA alkylation	21031	2133		FALSE
query_1	TRUE	0.01209124224320418	46	7681	32	0.004166124202577789	0.6956521739130435	GO:0070849	GO:BP	response to epidermal growth factor	21031	16837		FALSE
query_1	TRUE	0.01209124224320418	46	7681	32	0.004166124202577789	0.6956521739130435	GO:0006306	GO:BP	DNA methylation	21031	2134		FALSE
query_1	TRUE	0.012266451273657376	182	7681	96	0.012498372607733368	0.5274725274725275	GO:0071478	GO:BP	cellular response to radiation	21031	17212		FALSE
query_1	TRUE	0.012320485934224653	223	7681	114	0.014841817471683375	0.5112107623318386	GO:0046034	GO:BP	ATP metabolic process	21031	12209		FALSE
query_1	TRUE	0.012731248355580423	12	7681	12	0.001562296575966671	1	GO:0140627	GO:BP	ubiquitin-dependent protein catabolic process via the C-end degron rule pathway	21031	20403		TRUE
query_1	TRUE	0.01289543186147346	142	7681	78	0.010154927743783362	0.5492957746478874	GO:0071456	GO:BP	cellular response to hypoxia	21031	17191		FALSE
query_1	TRUE	0.01289543186147346	142	7681	78	0.010154927743783362	0.5492957746478874	GO:0043547	GO:BP	positive regulation of GTPase activity	21031	11119		FALSE
query_1	TRUE	0.012925485888795463	48	7681	33	0.0042963155839083455	0.6875	GO:0044788	GO:BP	modulation by host of viral process	21031	11548		FALSE
query_1	TRUE	0.012925485888795463	48	7681	33	0.0042963155839083455	0.6875	GO:0034314	GO:BP	Arp2/3 complex-mediated actin nucleation	21031	8859		FALSE
query_1	TRUE	0.012988933372359979	103	7681	60	0.007811482879833355	0.5825242718446602	GO:0010389	GO:BP	regulation of G2/M transition of mitotic cell cycle	21031	4141		FALSE
query_1	TRUE	0.01307454505646343	300	7681	147	0.01913813305559172	0.49	GO:0002366	GO:BP	leukocyte activation involved in immune response	21031	905		FALSE
query_1	TRUE	0.013334545788518583	4367	7681	1720	0.22392917588855618	0.3938630638882528	GO:0048869	GO:BP	cellular developmental process	21031	13537		FALSE
query_1	TRUE	0.01344066943730289	205	7681	106	0.013800286421038928	0.5170731707317073	GO:0007623	GO:BP	circadian rhythm	21031	3114		FALSE
query_1	TRUE	0.013481401859817265	681	7681	304	0.039578179924489	0.44640234948604995	GO:0071363	GO:BP	cellular response to growth factor stimulus	21031	17115		FALSE
query_1	TRUE	0.01361787598372056	151	7681	82	0.010675693269105585	0.543046357615894	GO:0062207	GO:BP	regulation of pattern recognition receptor signaling pathway	21031	16357		FALSE
query_1	TRUE	0.01371623655446933	35	7681	26	0.0033849759145944537	0.7428571428571429	GO:0032743	GO:BP	positive regulation of interleukin-2 production	21031	8063		FALSE
query_1	TRUE	0.01371623655446933	35	7681	26	0.0033849759145944537	0.7428571428571429	GO:0045943	GO:BP	positive regulation of transcription by RNA polymerase I	21031	12134		FALSE
query_1	TRUE	0.01371623655446933	35	7681	26	0.0033849759145944537	0.7428571428571429	GO:0006891	GO:BP	intra-Golgi vesicle-mediated transport	21031	2575		FALSE
query_1	TRUE	0.014250262527347795	52	7681	35	0.004556698346569457	0.6730769230769231	GO:2000059	GO:BP	negative regulation of ubiquitin-dependent protein catabolic process	21031	26084		FALSE
query_1	TRUE	0.014250262527347795	52	7681	35	0.004556698346569457	0.6730769230769231	GO:0000959	GO:BP	mitochondrial RNA metabolic process	21031	269		FALSE
query_1	TRUE	0.014738710076595458	54	7681	36	0.004686889727900013	0.6666666666666666	GO:0045058	GO:BP	T cell selection	21031	11645		FALSE
query_1	TRUE	0.014740720525572529	4366	7681	1719	0.22379898450722563	0.3937242327072836	GO:0030154	GO:BP	cell differentiation	21031	6924		FALSE
query_1	TRUE	0.014875219113967204	138	7681	76	0.00989454498112225	0.5507246376811594	GO:0010950	GO:BP	positive regulation of endopeptidase activity	21031	4586		FALSE
query_1	TRUE	0.014893961510164647	18	7681	16	0.0020830621012888945	0.8888888888888888	GO:0061709	GO:BP	reticulophagy	21031	16116		FALSE
query_1	TRUE	0.015114469335269422	56	7681	37	0.004817081109230569	0.6607142857142857	GO:0038093	GO:BP	Fc receptor signaling pathway	21031	10032		FALSE
query_1	TRUE	0.015360320656154303	68	7681	43	0.005598229397213905	0.6323529411764706	GO:1902750	GO:BP	negative regulation of cell cycle G2/M phase transition	21031	23037		FALSE
query_1	TRUE	0.015360320656154303	68	7681	43	0.005598229397213905	0.6323529411764706	GO:0016925	GO:BP	protein sumoylation	21031	5321		FALSE
query_1	TRUE	0.015374131771545285	28	7681	22	0.00286421038927223	0.7857142857142857	GO:0036010	GO:BP	protein localization to endosome	21031	9713		FALSE
query_1	TRUE	0.015374131771545285	28	7681	22	0.00286421038927223	0.7857142857142857	GO:0000470	GO:BP	maturation of LSU-rRNA	21031	161		FALSE
query_1	TRUE	0.015374131771545285	28	7681	22	0.00286421038927223	0.7857142857142857	GO:0033119	GO:BP	negative regulation of RNA splicing	21031	8323		FALSE
query_1	TRUE	0.01551961581667019	66	7681	42	0.005468038015883348	0.6363636363636364	GO:0032507	GO:BP	maintenance of protein location in cell	21031	7888		FALSE
query_1	TRUE	0.01551961581667019	66	7681	42	0.005468038015883348	0.6363636363636364	GO:0090559	GO:BP	regulation of membrane permeability	21031	18886		FALSE
query_1	TRUE	0.015549444753498695	60	7681	39	0.005077463871891681	0.65	GO:0097352	GO:BP	autophagosome maturation	21031	19160		FALSE
query_1	TRUE	0.015609804989320757	64	7681	41	0.0053378466345527925	0.640625	GO:0046626	GO:BP	regulation of insulin receptor signaling pathway	21031	12669		FALSE
query_1	TRUE	0.01562251905186154	62	7681	40	0.005207655253222237	0.6451612903225806	GO:0031098	GO:BP	stress-activated protein kinase signaling cascade	21031	7269		FALSE
query_1	TRUE	0.015632647198868185	125	7681	70	0.009113396693138914	0.56	GO:0043244	GO:BP	regulation of protein-containing complex disassembly	21031	10935		FALSE
query_1	TRUE	0.01565362589278744	247	7681	124	0.016143731284988933	0.5020242914979757	GO:0009205	GO:BP	purine ribonucleoside triphosphate metabolic process	21031	3408		FALSE
query_1	TRUE	0.015776428779601913	254	7681	127	0.0165343054289806	0.5	GO:0009199	GO:BP	ribonucleoside triphosphate metabolic process	21031	3402		FALSE
query_1	TRUE	0.016382090966272685	156	7681	84	0.010936076031766696	0.5384615384615384	GO:0048284	GO:BP	organelle fusion	21031	13051		FALSE
query_1	TRUE	0.016759367645545392	174	7681	92	0.011977607082411145	0.5287356321839081	GO:2000116	GO:BP	regulation of cysteine-type endopeptidase activity	21031	26138		FALSE
query_1	TRUE	0.01676515875546219	15	7681	14	0.001822679338627783	0.9333333333333333	GO:0035970	GO:BP	peptidyl-threonine dephosphorylation	21031	9693		FALSE
query_1	TRUE	0.01804181707686856	39	7681	28	0.003645358677255566	0.717948717948718	GO:0051125	GO:BP	regulation of actin nucleation	21031	13950		FALSE
query_1	TRUE	0.01862397060390261	609	7681	274	0.03567243848457232	0.44991789819376027	GO:0071396	GO:BP	cellular response to lipid	21031	17148		FALSE
query_1	TRUE	0.018660649703092527	450	7681	209	0.027209998698086185	0.46444444444444444	GO:0010720	GO:BP	positive regulation of cell development	21031	4396		FALSE
query_1	TRUE	0.01908580044891529	119	7681	67	0.008722822549147247	0.5630252100840336	GO:0061640	GO:BP	cytoskeleton-dependent cytokinesis	21031	16089		FALSE
query_1	TRUE	0.019294941954583946	204	7681	105	0.013670095039708372	0.5147058823529411	GO:0060491	GO:BP	regulation of cell projection assembly	21031	15153		FALSE
query_1	TRUE	0.019516525424073856	691	7681	307	0.03996875406848067	0.4442836468885673	GO:0009792	GO:BP	embryo development ending in birth or egg hatching	21031	3717		FALSE
query_1	TRUE	0.01966112417220905	141	7681	77	0.010024736362452805	0.5460992907801419	GO:0001101	GO:BP	response to acid chemical	21031	292		FALSE
query_1	TRUE	0.019710902372701775	316	7681	153	0.019919281343575054	0.48417721518987344	GO:0036293	GO:BP	response to decreased oxygen levels	21031	9871		FALSE
query_1	TRUE	0.01972785256894521	130	7681	72	0.009373779455800027	0.5538461538461539	GO:0032543	GO:BP	mitochondrial translation	21031	7911		FALSE
query_1	TRUE	0.019978110644799495	211	7681	108	0.01406066918370004	0.5118483412322274	GO:0051701	GO:BP	biological process involved in interaction with host	21031	14356		FALSE
query_1	TRUE	0.019978110644799495	211	7681	108	0.01406066918370004	0.5118483412322274	GO:0002285	GO:BP	lymphocyte activation involved in immune response	21031	824		FALSE
query_1	TRUE	0.020233927834394035	659	7681	294	0.03827626611118344	0.44613050075872535	GO:0000226	GO:BP	microtubule cytoskeleton organization	21031	62		FALSE
query_1	TRUE	0.02164989083493318	239	7681	120	0.01562296575966671	0.502092050209205	GO:0070085	GO:BP	glycosylation	21031	16397		FALSE
query_1	TRUE	0.02170842353579759	193	7681	100	0.013019138133055592	0.5181347150259067	GO:0045861	GO:BP	negative regulation of proteolysis	21031	12071		FALSE
query_1	TRUE	0.021745982052717307	43	7681	30	0.0039057414399166776	0.6976744186046512	GO:0090148	GO:BP	membrane fission	21031	18585		FALSE
query_1	TRUE	0.021913911909959	81	7681	49	0.0063793776851972395	0.6049382716049383	GO:0071901	GO:BP	negative regulation of protein serine/threonine kinase activity	21031	17479		FALSE
query_1	TRUE	0.02225941020384125	300	7681	146	0.019007941674261165	0.4866666666666667	GO:0006650	GO:BP	glycerophospholipid metabolic process	21031	2387		FALSE
query_1	TRUE	0.02329044297731586	45	7681	31	0.004035932821247233	0.6888888888888889	GO:0071763	GO:BP	nuclear membrane organization	21031	17399		FALSE
query_1	TRUE	0.023664956544047638	244	7681	122	0.015883348522327822	0.5	GO:0045333	GO:BP	cellular respiration	21031	11755		FALSE
query_1	TRUE	0.0241802382447897	182	7681	95	0.012368181226402812	0.521978021978022	GO:0009451	GO:BP	RNA modification	21031	3535		FALSE
query_1	TRUE	0.02429941939312935	124	7681	69	0.008983205311808358	0.5564516129032258	GO:0051092	GO:BP	positive regulation of NF-kappaB transcription factor activity	21031	13926		FALSE
query_1	TRUE	0.02461129224188238	47	7681	32	0.004166124202577789	0.6808510638297872	GO:0051972	GO:BP	regulation of telomerase activity	21031	14496		FALSE
